"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"14","47","2021-08-24","EMANUEL RAMALHO CATORI","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Exmos. Srs. Senadores Omar Aziz, Renan Calheiros, Presidente e Relator da CPI da Pandemia, recebam meus respeitosos cumprimentos. Em nome de V. Exas. cumprimento também todos os Senadores e Senadoras membros desta Comissão Parlamentar de Inquérito desta Casa Legislativa do Congresso Nacional. Cumprimento, ainda, nominalmente, o Exmo. Sr. Senador Alessandro Vieira, bem como o Exmo. Sr. Randolfe Rodrigues, Vice-Presidente da CPI, pela apresentação dos requerimentos de convocação que me deram a oportunidade de estar aqui para prestar os esclarecimentos. Gostaria, em primeiro lugar, de me solidarizar com as famílias das mais de 575 mil vidas perdidas no Brasil por conta da pandemia do covid-19. Esta é uma triste realidade. Estou aqui para colaborar com as investigações, também em respeito a estas vidas e famílias. Neste momento me assistem, com toda atenção, a minha própria família, meus pais, minha esposa e filhos. Portanto, eu falo aqui com a responsabilidade de estar olhando para os olhos de cada um deles, que são as pessoas que eu mais amo nesta vida e a quem eu nunca irei decepcionar, mas, sim, resguardar um legado de retidão. Sras. e Srs. Senadores, a Belcher Farmacêutica foi a responsável legal e representante necessária do Laboratório CanSino para a vacina Convidecia no Brasil, no período de 19 de abril a 10 de junho de 2021. A Belcher nunca foi uma mera intermediária ou facilitadora da CanSino no Brasil para a interface junto aos órgãos públicos. Da mesma forma não era uma simples vendedora, muito menos uma atravessadora.         Começo destacando isto por entender que a utilização de alguns termos possa ser interpretada de forma pejorativa para o enquadramento funcional e atuação legal da nossa companhia. Assim, para que fique ainda mais claro, a Belcher era parceira institucional e técnica da CanSino no Brasil, tal como prevê a legislação brasileira, sendo responsável por assumir riscos farmacológicos e todas as obrigações legais e sanitárias relativas à vacina Convidecia, num contexto ainda mais complexo e arriscado da pandemia. É importante dizer que, em 16 de junho, nós apresentamos a esta Comissão, tal como requerido, a V. Exas., informações detalhadas acerca da atuação da Belcher, com 11 conjuntos de documentos e 16 notas explicativas, inclusive para demonstrar as responsabilidades assumidas pela Belcher com a vacina Convidecia. Gostaria de destacar que, além da legislação que disciplina a atuação de empresas estrangeiras no Brasil, no caso concreto das vacinas também há uma Resolução 475, de 2021, da Anvisa, a determinar que o pedido de autorização para o uso emergencial da vacina contra a covid-19 deve ser solicitado por uma empresa representante legal do produto no Brasil que atenda a todas as diretrizes técnicas e exigências regulatórias no nosso País. A representante também deve cumprir as determinações da Resolução da Anvisa nº 406, de 2020, ao assumir todas as obrigações legais e sanitárias relativas ao produto. Estas são apenas algumas das amplas e complexas atribuições assumidas pela nossa companhia, que atua no Brasil há dez anos com o mesmo CNPJ, detém licenças e certificações da Anvisa e cumpre as diretrizes técnicas e exigências regulatórias. A Belcher ainda tem uma história a zelar, cinco décadas de atividades nos Estados Unidos. Eu também tenho uma vida inteira dedicada à indústria farmacêutica, começando como estagiário, passando por mais de diversas áreas de departamentos até alcançar a presidência, a posição da presidência no Brasil. A representação da CanSino no Brasil trata-se, portanto, de um trabalho muito sério e profissional, não uma aventura. Bom, a primeira comunicação formal da Belcher perante o Ministério da Saúde sobre a vacina Convidecia se deu de forma direta, a partir de um e-mail enviado ao órgão em 12 de maio de 2021, com as informações gerais sobre a vacina e as credenciais formais da Belcher com os poderes reais para exercer a regular representação da CanSino. A partir desse e-mail e após a análise dessas documentações, a Belcher foi recebida em uma reunião presencial no Ministério da Saúde em 19 de maio de 2021, inicialmente com a equipe técnica do departamento de imunização. Nesse 19 de maio, a representação da CanSino, da Belcher, já era pública e notória e destaque na imprensa, pois, no dia anterior, no dia 18 de maio, apresentamos à Anvisa o pedido de autorização para o uso emergencial da vacina Convidecia. Após a primeira reunião com o ministério, a Belcher trocou e-mails com a equipe da Secretaria de Vigilância Sanitária e, posteriormente, participou de duas reuniões com o Secretário-Executivo do órgão, o Sr. Rodrigo Cruz, nos dias 20 e 26 de maio. Todos esses fluxos de e-mail foram disponibilizados pela Belcher para esta CPI. Dando continuidade à interface direta e formal com o Ministério, em 27 de maio, a Belcher realizou o protocolo eletrônico para solicitar ao órgão a emissão da carta de intenção, de acordo com as diretrizes repassadas pela CanSino.         Os documentos foram homologados no Sistema Eletrônico de Informações (SEI) do Ministério da Saúde, e o processo seguiu o trâmite regular, até que, em 4 de junho, a carta de intenção foi apresentada. O objetivo da carta de intenção era inaugurar um canal formal de tratativas da vacina Convidecia junto à CanSino. Na prática, a nossa interface com os órgãos se limitou a viabilizar esse documento. A Belcher não firmou contrato algum com o Ministério da Saúde, nem mesmo trocou minuta contratual de qualquer natureza. De fato, os órgãos apenas emitiram uma carta de intenção não vinculativa e com condicionantes, a exemplo da autorização regulatória junto à Anvisa de qualquer compromisso contratual e da entrega de 60 milhões de doses ainda em 2021, para reforçar o plano nacional de imunização, por se tratar da vacina com a tecnologia a ser aplicada de apenas, somente uma dose. O Ministro Marcelo Queiroga chegou a informar sobre a possibilidade da vacina de uma dose na CanSino, quando esteve aqui, nesta CPI, no dia 8 de junho de 2021. É importante destacar, no entanto, que, após a emissão da carta de intenção, sequer houve a primeira rodada comercial entre o Ministério da Saúde, a CanSino e a Belcher, ou seja, não houve nenhuma interface perante o órgão ministerial. Em relação à Anvisa, a Belcher participou de duas reuniões técnicas antes de protocolar o pedido de autorização de uso emergencial: uma em 30 de abril e outra dia 10 de maio. A Belcher não participou das reuniões dos dias 8 e 15 de março com a Anvisa, até porque a representação formal da Belcher iniciou apenas em 19 de abril de 2021, a partir da expedição da carta de autorização expedida pela CanSino. Ocorre que, dia 10 de junho, a CanSino revogou unilateralmente as credenciais da Belcher, alegando razões de compliance. A CanSino comunicou isso à Anvisa em 17 de junho; já a Anvisa informou ao ministério em 18 de junho, de modo que, desde então, a carta de intenção expedida pelo órgão automaticamente perdeu os seus efeitos. Ainda assim, a Belcher reuniu-se com a Anvisa mais uma vez, em 21 de junho. Na oportunidade, solicitamos o prazo para nos manifestarmos sobre a decisão unilateral da CanSino, na tratativa de evitar descontinuidade regulatória que pudesse impactar negativamente o acesso do Brasil à vacina Convidecia. Afinal, o pedido emergencial continuava em análise, aguardando o cumprimento de diligências pela CanSino. A Belcher, desde o início, empenhou esforços e cumpriu todas as suas obrigações. Em 28 de junho, a Anvisa decidiu pelo encerramento do processo em razões de descredenciamento legal da Belcher. O encerramento se deu sem avaliação do mérito do pedido de uso emergencial, já que foi interrompido ainda em fase de diligências. Até hoje, apesar do importante mercado brasileiro interessar a qualquer empresa estrangeira, não há notícias de que a CanSino tenha retomado a interface com a Anvisa nem dado continuidade às tratativas com o Ministério da Saúde.         Nós apresentamos a esta CPI um conjunto de certidões negativas para demonstrar o status regular da Belcher. Não existe impedimento técnico ou razões efetivas de embaralhar a atuação da nossa companhia no Brasil. Esses e outros documentos são de conhecimento da CanSino, disponibilizados no período prévio de due diligence. A Belcher não reconhece as alegações de compliance em prejuízo à nossa companhia. Por isso nossos advogados estão avaliando acerca da possibilidade ou não da judicialização da descontinuidade unilateral promovida pela CanSino. Bom, para dinamizar as informações, apresentamos a esta CPI um quadro analítico com a linha de tempo das principais datas relacionadas à representação do Brasil da CanSino, caso a consulta seja do interesse de algum dos senhores ou senhoras. Agora, eu gostaria de esclarecer outros fatos relevantes, para que não haja conflito com procedimentos relacionados à vacina Convidecia, da CanSino. Explicarei, a seguir, o contexto que envolve a mim, a Belcher e os empresários Luciano Hang, Carlos Wizard e Alan Eccel. Entre fevereiro e março de 2021, a Belcher foi convidada para contribuir tecnicamente com um grupo de empresários interessados a doar vacinas, insumos e equipamentos ao SUS e a reforçar o Programa Nacional de Imunizações. O objetivo era humanitário, e, pessoalmente, sempre fui muito sensível a essas causas. Nesse período, inclusive, a Belcher estava empenhada em destinar doações ao Estado do Amazonas, que enfrentava o período mais grave da crise sanitária no Brasil. Nesse contexto, eu fui convidado a participar, em 17 de março, de uma live com os empresários Luciano Hang, Carlos Wizard e Alan Eccel. Em pouco mais de 30 minutos de conversa, realizei apenas duas pequenas intervenções, que, somadas, não chegam nem a um minuto. Falei sobre os esforços que estavam em andamento na tratativa de viabilizar a doação de vacinas ao Brasil, em termos da Lei 14.125, de 2021. Inclusive, nem eu nem a Belcher realizamos atos para que o Congresso alterasse essa lei. Bom, a partir de algumas conexões internacionais, conseguimos a interface com o laboratório Sinovac, com o qual se aventou a possibilidade de aquisições de 9 milhões de doses de vacinas prontas da CoronaVac. Essas doses seriam adquiridas pelo grupo de empresários e integralmente doadas sem fins comerciais. Portanto, protocolamos, nos dias 22 e 30 de março, dois pedidos de autorização de importação de doses prontas para fins estritos de doação. Ambos os pedidos foram homologados no SEI, do Ministério da Saúde, e seguiram o trâmite regular no âmbito do órgão. Os documentos protocolados consignavam expressamente que ""os imunizantes serão doados integralmente aos SUS para serem utilizados no PNI, nos estritos termos da Lei 14.125, de 2021"", ou seja, haveria a doação da integralidade das doses até que fossem vacinados todos os grupos prioritários e de 50% após essa fase, destinando a outra metade para a vacinação, também gratuita, dos colaboradores das empresas envolvidas na ação. Em 6 de abril, a Belcher foi notificada por despacho do ministério, declarando que ""não se vislumbra óbice em procedimento de aquisição, desde que se concretize negociação tanto com a Sinovac quanto com o Instituto Vital Brazil"". No despacho... "
"15","47","2021-08-24","MICHEL SALIBA OLIVEIRA","","","","","","Butantan! "
"16","47","2021-08-24","EMANUEL RAMALHO CATORI","","","","","","Desculpa! É o Instituto Butantan. O despacho destacou ainda: ""A empresa [no caso, a Belcher] se compromete a realizar a doação integral ao SUS para utilização no PNI"".         Naquela fase, desconhecíamos a relação de exclusividade existente entre a Sinovac e o Instituto Butantan para a disponibilização da CoronaVac no Brasil. A Sinovac, na interação preliminar, apenas nos teria exigido conhecimento prévio do ministério e da Embaixada da China. Por isso, em 12 de abril, a Belcher solicitou uma audiência ao corpo diplomático chinês para tratar da pretensão de doações das vacinas. Em 14 de abril, participamos na agenda com a Embaixada da China, que, de forma semelhante ao ministério, recomendou a interface com o Instituto Butantan a referendar a pretensão de doações das doses da vacina CoronaVac. A reunião com o Instituto Butantan acabou não ocorrendo, e os procedimentos de doação não foram concretizados. Antes disso, em 13 de abril, a Belcher participou de uma reunião presencial com o Secretário-Executivo do ministério, Rodrigo Cruz, a abordar única e exclusivamente sobre a pretensão das doações. Nesse dia, o empresário Alan Eccel participou da agenda. Nessa data, reitero, a Belcher não era representante da CanSino no Brasil. Tudo isso para esclarecer o contexto que envolve a Belcher e os empresários Luciano Hang, Carlos Wizard e o Alan. Esse está exclusivamente relacionado à tratativa de doações de doses da vacina CoronaVac importadas e prontas. Não há qualquer relação da Convidecia com os referidos empresários. Da mesma forma, não houve interferência dos empresários Luciano Hang ou Carlos Wizard com a interface institucional realizada pela Belcher junto ao ministério sobre a vacina Convidecia. Não há também relação societária, formal ou informal, entre a Belcher e os empresários Luciano Hang e Carlos Wizard e qualquer de suas empresas e representantes. Não há qualquer relação ou interesse comercial dos referidos empresários na representação no Brasil da CanSino. Bom, para dinamizar as informações, também apresentamos a esta CPI um quadro analítico com a linha de tempo das principais datas relacionadas ao contexto de doações e a relação da Belcher com os referidos empresários, caso o conjunto seja de interesse dos senhores e senhoras. Há outra questão que preciso esclarecer nesta oportunidade: há relatos de que o Ministro Marcelo Queiroga teria... Há outra questão que preciso esclarecer nesta oportunidade: há relatos de que o Ministro Marcelo Queiroga teria me recebido dia 15 de abril na qualidade de representante da CanSino, acompanhado do Deputado Ricardo Barros, sem registro na agenda. Essa informação não é verdadeira. Reitero que a Belcher não representava a CanSino nessa data. A Belcher obteve a carta de autorização da Anvisa apenas em... a carta de alteração da CanSino apenas dia 19 de abril. A primeira interface da Belcher com o Ministério da Saúde sobre a vacina Convidecia se deu a partir do e-mail enviado pela Belcher em 12 de maio, viabilizando a reunião presencial em 19 de maio. Estou concluindo, tá? Mais uns dois minutinhos. Em 15 de abril, eu participei de uma audiência coletiva no ministério promovida pela Frente Parlamentar de Medicamentos, que é presidida pelo Deputado Ricardo Barros. Na reunião, havia outras seis empresas, e não tratava de vacinas, muito menos da Convidecia. A audiência foi registrada pelo ministério, com publicação e fotos no flickr do órgão, deixando clara a imagem dos participantes da agenda coletiva, cujos nomes, funções e empresas foram formalizados e são de conhecimento do órgão ministerial. Não se tratou, portanto, de uma agenda às escuras e sem registros sobre a vacina Convidecia. Como disse e reitero, era impossível estar a tratar sobre a CanSino nessa audiência coletiva, pois sequer a Belcher tinha as credenciais e poderes de representação expedidos pela CanSino nessa data.         O Deputado Ricardo Barros não participou da reunião sobre a vacina Convidecia no ministério, tampouco fez gestões com órgãos nesse sentido. Não há vínculo comercial ou societário direto ou indireto da Belcher e seus sócios com o referido Parlamentar. Afirmo categoricamente que toda a atuação e interface institucional da Belcher perante o poder público e suas parceiras nacionais e internacionais privadas se deu, como sempre se dá, com boa-fé, de forma totalmente ética, técnica, profissional e regular. Por isso, com total transparência, aqui estou a colaborar com esta CPI. Muito obrigado a todos e a todas e continuo à disposição dos Srs. e Sras. Senadores. Gostaria de disponibilizar um programa... (Fora do microfone.) "
"17","47","2021-08-24","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Para interpelar.)","PSD","AM","Para interpelar","Essa reunião que o senhor teve com Carlos Wizard, Luciano Hang e Alan... Quem é Alan? "
"18","47","2021-08-24","EMANUEL RAMALHO CATORI","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","O Alan é o sobrinho do Luciano Hang. Ele não trabalha na Havan. Ele está no ramo de importação há muitos anos e ele não tem vínculo algum com a Havan. "
"19","47","2021-08-24","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Essa reunião foi quando, hein? "
"20","47","2021-08-24","EMANUEL RAMALHO CATORI","","","","","","A reunião com eles foi uma live. "
"21","47","2021-08-24","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Quando? "
"22","47","2021-08-24","EMANUEL RAMALHO CATORI","","","","","","Dia 13 de abril. "
"23","47","2021-08-24","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Eles queriam comprar vacina e... "
"24","47","2021-08-24","EMANUEL RAMALHO CATORI","","","","","","Para fazer doações. "
"25","47","2021-08-24","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Doações. Você sabe dizer o que que o Carlos Wizard doou nessa pandemia toda? "
"26","47","2021-08-24","EMANUEL RAMALHO CATORI","","","","","","Não sei dizer. "
"27","47","2021-08-24","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, né? Também queria saber, mas ele veio aqui e não respondia. Ele ficava calado. Ele só ria. Ele ria das mortes... Ele é um bom cidadão, né? Doador... "
"28","47","2021-08-24","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Generoso... "
"29","47","2021-08-24","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Generoso... Teve nego aqui que disse que ele era herói, que ele tinha que... Que nós tínhamos que fazer uma estátua, não é? Foi proposta aí uma estátua para ele. Ele faz uma reunião querendo doar... Hum... É um brincante... Vou passar a palavra para o Senador Renan Calheiros. Antes, eu quero comunicar aos Senadores que o Ministro Lewandowski proferiu uma decisão a favor, recomendando à CPI e determinando a mim que tomasse providências em relação a vazamento de documentos. Todos os Senadores vão poder ter acesso aos documentos que quiserem; só vão ter que assinar, porque, como eu não terei acesso a nenhum desses documentos, se vazar algum documento, estará lá a assinatura do Senador e ele será responsabilizado – ele ou eles que tiverem acesso. Não está cerceado a Senador ter acesso aos documentos, só que nós temos que tomar algumas providências, porque houve reclamações aqui dos próprios Senadores de vazamento de documento. Então, eu até para me preservar... Porque depois eu serei responsável pelo vazamento de documentos aos quais, às vezes, eu não tenho nem acesso e dos quais nem procuro saber – desses documentos. E, geralmente, quem tem acesso a esses documentos é aquele que faz o requerimento. Então, nós tivemos aí... Tomamos umas providências, falei com o Secretário, para que a gente possa preservar a credibilidade da CPI e, principalmente, cumprir com a determinação do Supremo Tribunal Federal, que recomenda e determina que nós tenhamos cuidados para não vazar documentos sigilosos. Então, por isso que foi feito esse comunicado aos Srs. Senadores que compõem a CPI da covid.         Só para vocês terem uma ideia, somos 18 Senadores – 11 titulares e 7 suplentes –, fora assessores que estão cadastrados. Então, é um número bastante significativo de pessoas que podem ter acesso a esses documentos. E, depois, a responsabilidade será sempre minha. Houve, por parte da Polícia Federal, uma abertura de uma investigação não contra o Senado, mas de vazamento de documentos; segundo o Dr. Paulo, Diretor-Geral da Polícia, não era específica contra o Senado. Assim mesmo, eu, o Senador Randolfe, que é Vice-Presidente, e o Relator, Senador Renan Calheiros, entramos com um pedido dentro do Supremo, um habeas corpus, para que fosse trancado. Por quê? O Senador, para ser investigado, não pode começar pela Polícia Federal, tem que ter autorização do Supremo Tribunal. O Ministro Fachin entendeu que não havia esse pedido. Ele não deu o habeas corpus, porque não tem o pedido de investigação e, segundo o entendimento, segundo a Polícia Federal, não tem essa investigação ainda. Se houver o pedido, aí sim será analisado isso. Foi o que eu entendi da decisão do Ministro Fachin. E, como eu cumpro decisão judicial – posso até não concordar, mas eu me curvo às decisões judiciais, como tenho me curvado aqui às decisões judiciais –, por isso eu queria fazer esse comunicado aos Srs. Senadores que compõem esta CPI. Pois não, Senador Marcos Rogério. "
"30","47","2021-08-24","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.)","Bloco Parlamentar Vanguarda","DEM","RO","Pela ordem","Sr. Presidente, eu queria fazer uso da palavra nesse momento apenas para fazer um registro em relação justamente a essa decisão de V. Exa. Eu, inclusive, ingressei com mandado de segurança no Supremo Tribunal Federal acerca desse fato, que é muito grave e que dificulta o trabalho dos membros da CPI. A decisão que foi encaminhada aos gabinetes não vai na direção do que V. Exa. acaba de afirmar – a não ser que tenha uma nova decisão, porque a que está aqui está dizendo que o acesso estava interrompido naquele momento e, num segundo momento, seria restabelecido com restrição. Como é que seria essa restrição? O acesso aos documentos que vieram por requerimento do Senador solicitante, ou seja, eu não teria acesso a documentos que foram solicitados por algum membro da oposição, por exemplo. Essa é a regra que estava estabelecida. Eu não sei se houve mudança nesse sentido. Então... "
"31","47","2021-08-24","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O sentido que foi dado, Senador, é que quem agora for ter acesso vai ter que colocar o nome dele lá, e aí... "
"32","47","2021-08-24","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Mas isso já fica registrado hoje pelo sistema. "
"33","47","2021-08-24","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, não. Não, aí é complicado, porque, senão o Presidente desta Comissão é que será responsabilizado pelo vazamento. E aí não é justo. "
"34","47","2021-08-24","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Eu vou fazer uma fala em cima desse assunto, Sr. Presidente, e, no final, queria lhe sugerir uma reunião do Colegiado, uma reunião administrativa... "
"35","47","2021-08-24","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Sem problema nenhuma. A gente... "
