"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"14","43","2021-08-12","SIMONE TEBET","(Bloco Parlamentar Unidos pelo Brasil/MDB - MS. Pela ordem.)","Bloco Parlamentar Unidos pelo Brasil","MDB","MS","Pela ordem","Pela ordem, Sr. Presidente. Sr. Presidente, ontem eu fiquei sabendo, pela orientação, inclusive, do Senador Renan, como Relator, que, a princípio, estaria sendo apresentado um PDL para sustar os atos ou o ato abusivo de poder de um servidor do Ministério da Saúde que, representando um órgão ligado à Secretaria Executiva do Ministério, teria decretado, repito, com abuso de poder, porque nem tem competência para tal, o sigilo de cem anos do contrato da Covaxin. Ontem, no final da tarde, conversando com o Relator, o Relator me informou que ele e mais alguns membros desta Comissão estariam entrando com um mandado de segurança contra essa autoridade. Eu não sei como responder a isso, Sr. Presidente, a não ser com algo que não é comum de minha parte: além da indignação, com ironia. E eu digo isso, Sr. Presidente e estou interpelando V. Exa., porque, na reunião que tivemos – eu não sou membro –, como o processo era público, alguns colegas me pediram que passasse o recesso olhando as mais de 1,5 mil páginas desse processo. E eu li, reli, destaquei, já estou conversando com os Senadores a respeito das inúmeras irregularidades, para não dizer dos inúmeros casos de crimes cometidos nesse processo administrativo da Covaxin. Pois bem, agora eu pergunto, de forma irônica: o que eu faço? Devolvo, apago da minha mente, finjo que não li o que li, aguardo a decisão judicial? Porque é irônico. Se não fosse trágico, seria muito irônico. E eu me lembrei... Se me permitir, eu vou aqui responder, talvez pela primeira vez neste Parlamento com ironia, porque eu me lembrei de uma anedota que falam ou que dizem de Rui Barbosa, que tinha uma inteligência excepcional. E, como eu não tenho essa inteligência, eu vou ler rapidamente essa anedota e aí fazer a pergunta a V. Sa.         Num determinado momento, dizem que Rui Barbosa flagrou um ladrão de galinha no seu quintal. Ele acende a luz e diz o seguinte: ""– Não o interpelo pelos bicos de bípedes palmípedes, nem pelo valor intrínseco dos retrocitados galináceos, mas por ousares transpor os umbrais de minha residência. Se foi por mera ignorância, perdoo-te, mas se foi para abusar da minha alma prosopopeia, juro pelos tacões metabólicos dos meus calçados que dar-te-ei tamanha bordoada no alto da tua sinagoga que transformarei sua massa encefálica em cinzas cadavéricas."" O ladrão todo sem graça, com as duas galinhas, uma de cada lado pergunta: Tudo bem, seu Rui, mas e aí, eu levo ou não levo as galinhas? E eu pergunto, Sr. Presidente, o que eu faço com tudo que li, com tudo que vi, com todas as irregularidades e crimes que eu vi investigando o contrato da Covaxin? Devolvo a V. Exa. e espero decisão judicial ou vamos passar por cima desse ato abusivo desse servidor público que mandado – e malmandado e mal-orientado – decretou, de forma inconstitucional, o sigilo de um documento que já é público, que já está nas redes sociais e de que metade da população brasileira detém conhecimento. Levo ou não levo as galinhas, Sr. Presidente? "
"15","43","2021-08-12","ROGÉRIO CARVALHO","(Bloco Parlamentar da Resistência Democrática/PT - SE. Pela ordem.)","Bloco Parlamentar da Resistência Democrática","PT","SE","Pela ordem","Sr. Presidente, eu acho que é muito simples. Essa Comissão já tratou de sigilos indevidos colocados sobre documentos que não tinham sigilo. Se o sigilo está fora da lei, se não há competência do servidor para decretar sigilo, portanto, a CPI pode deliberar por retirar o sigilo desses documentos. "
"16","43","2021-08-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Seguindo a orientação do Senador Rogério Carvalho, eu colocarei em votação a quebra de sigilo desse contrato, que é público, que não tem nada. Como é que vai esconder um contrato? E me explica como Governo tenta esconder um contrato. O que eu fui informado ontem à noite, o Senador Randolfe me informou que a sua assessoria recebeu uma mensagem do Ministério da Saúde... Estou errado, Senador Randolfe? "
"17","43","2021-08-12","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Perfeitamente. "
"18","43","2021-08-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Por favor, V. Exa. pode me auxiliar nisso? "
"19","43","2021-08-12","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP. Pela ordem.)","(PDT/CIDADANIA/REDE/REDE - AP. Pela ordem.)","REDE","AP","Pela ordem","Perfeitamente. Sobre esse tema, Sr. Presidente, só para comunicar, ontem o Ministério da Saúde fez contato com a nossa assessoria informando que não se tratava de sigilo, que era, abre aspas, ""informação restrita"". Só quero comunicar a esta Comissão Parlamentar de Inquérito que, por determinação de V. Exa. e do Sr. Relator, esta Comissão Parlamentar de Inquérito também acionou, através da advocacia do Senado, a Justiça Federal e está sob a guarda da 2ª Vara do Distrito Federal, em Brasília, mandado de segurança para garantir o acesso ao sigilo. Isso, Sr. Presidente, sem embargo de reafirmar aqui a proposta feita pelo colega Rogério Carvalho para que a própria CPI, como fez anteriormente, delibere pela abertura de sigilo desses documentos por incabível, desnecessário e violador do art. 37 da Constituição, sobretudo a partir do princípio da publicidade. "
"20","43","2021-08-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senadora Simone, a senhora pode fazer uma boa canja com o contrato porque ele será público. "
"21","43","2021-08-12","SIMONE TEBET","(Bloco Parlamentar Unidos pelo Brasil/MDB - MS)","Bloco Parlamentar Unidos pelo Brasil","MDB","MS","","Já fiz, Sr. Presidente. Só vamos servir agora, no momento oportuno. "
"22","43","2021-08-12","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Muito bem, Simone. "
"23","43","2021-08-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Contarato. "
"24","43","2021-08-12","FABIANO CONTARATO","(PDT/CIDADANIA/REDE/REDE - ES. Pela ordem.)","(PDT/CIDADANIA/REDE/REDE - ES. Pela ordem.)","REDE","ES","Pela ordem","Não, Sr. Presidente, apenas alertando que um dos princípios que regem a administração pública expresso no art. 37 é a publicidade de seus atos. Nós temos a Lei de Acesso à Informação, nós temos aqui um contrato que versa com o dinheiro público. Então, ordem manifestamente ilegal não se cumpre. Defendo a publicidade desse contrato. "
"25","43","2021-08-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Em votação a publicidade do contrato. Aqueles que aprovam permaneçam como estão.  Aprovado. Eu vou passar a palavra ao Deputado Ricardo Barros, por 15 minutos.         Eu peço que o senhor possa expor os seus pensamentos nesses 15 minutos. Depois, logo em seguida, passarei ao Senador Renan Calheiros. "
"26","43","2021-08-12","RICARDO BARROS","(Bloco/PP - PR. Para depor.)","(Bloco/PP - PR. Para depor.)","PP","PR","Para depor","Presidente Omar Aziz, eu gostaria de pedir autorização para distribuir o material, que é a impressão das lâminas que vou apresentar, para que os Senadores tenham mais facilidade, eventualmente, de consultar e pedir... Autorizar a distribuir o material, e pedir se eu poderia fazer uma apresentação inicial de 20 minutos, Sr. Presidente. "
"27","43","2021-08-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Pois não. "
"28","43","2021-08-12","RICARDO BARROS","(Bloco/PP - PR)","(Bloco/PP - PR)","PP","PR","","Muito obrigado. Bem, primeiro, queria saudar o Senador Omar Aziz, Renan Calheiros, Randolfe Rodrigues, Humberto Costa, Senador Izalci, Senador Alessandro, Senador Rogério, Senador Alessandro Vieira, Senador Girão, Senador Fernando, Senadora Eliziane, Simone, Fabiano Contarato, Jorginho Mello, Eduardo Braga, Luis Carlos Heinze. Srs. Senadores, obrigado pela presença, porque, para mim é muito importante esta oportunidade que os senhores me dão de esclarecer as questões que envolveram o meu nome nessa questão do contrato da Covaxin.  Então, eu vou primeiro fazer uma apresentação da minha participação como Ministro da Saúde, como foi aqui o Senador Humberto Costa. Na minha gestão, economizei R$5 bilhões justamente questionando contratos, questionando a forma de compra de medicamentos de alto custo no Governo Federal. Desses R$5 bilhões, 3,7 bilhões foram exatamente na compra de medicamentos. "
"29","43","2021-08-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Deputado Ricardo Barros... "
"30","43","2021-08-12","RICARDO BARROS","(Bloco/PP - PR)","(Bloco/PP - PR)","PP","PR","","Sim. "
"31","43","2021-08-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Muitos aqui são Senadores de primeiro mandato e não lembram quando o senhor foi Ministro da Saúde. É só dizer a data que o senhor foi ministro, de que Governo, só para a gente... "
"32","43","2021-08-12","RICARDO BARROS","(Bloco/PP - PR)","(Bloco/PP - PR)","PP","PR","","Eu fui ministro do Governo Temer de 2016 a 2018, quando me desincompatibilizei para concorrer à eleição de Deputado Federal. Aqui, nós publicamos um site, naquele tempo – eu estou falando isso para o contexto da explicação da Global Saúde – com todos os preços que nós praticávamos, um site de acesso público, para que os fornecedores pudessem nos oferecer mais barato do que o ministério vinha comprando esses medicamentos. Na Alfaepoetina, nós reduzimos 120 milhões em uma compra. No Micofenolato de Sódio, 54 milhões em uma compra. No Adalimumabe, 34%; Sofosbuvir, 40% – são medicamentos que o ministério compra em grande quantidade. Tacrolimus, 122 milhões de economia. Spinraza, que era um medicamento de alto custo, um desses que nós estamos tratando, Eculizumab, também 50% – nós conseguimos reduzir o preço de um medicamento que tem patente que só tem um vendedor, então foi uma luta muito grande. Compramos ambulâncias para renovação do Samu. Nosso objetivo sempre foi salvar muitas. E fiscalização. Esta planilha que está aqui é do Denasus. Eu mandei o Denasus em todas as pessoas que tinham uma liminar de Soliris, casa em casa, para verificar. E aí vocês veem: 28 não foram localizados; 5 não residem no endereço; 6 se recusaram a prestar informação; 13 faleceram, mesmo com o medicamento disponível. Então, há também uma grande... A Polícia Federal eu coloquei para apurar isso, porque é um grande conluio de associação de portadores da doença com escritórios de advocacia para assaltar o Erário brasileiro. No caso do Soliris, fizemos economia de R$220 milhões.         Acordo com o Conselho Nacional de Justiça nos permitiu ainda sermos mais eficientes no combate à judicialização, que custa 7 bilhões por ano para os brasileiros. Veja bem isto, Senador Renan: 108 pacientes desistiram da sua liminar. O paciente tem uma doença, ele vai à Justiça, pede uma liminar para ter o medicamento que custa R$1 milhão por ano, Eduardo Braga, e, aí, quando a gente manda fiscalizar, ele desiste da liminar. Obviamente, há fraude nesse processo – 108 desistiram de liminares! Eu sou Presidente da Frente Parlamentar da Indústria Pública de Medicamentos desde 2015, antes de eu ser ministro, por conta do Tecpar, do Paraná, que é um instituto de tecnologia que eu quis apoiar. Está aí uma reunião dessa frente parlamentar com o Ministro Mandetta, com o Ministro Pazuello, com o Ministro Queiroga. Nós sempre fizemos... Todas essas agendas estão... As fotos estão na agenda do ministério. O Presidente... Aí vem a situação do Luis Miranda. Finalmente vem aqui o Luis Miranda, faz um teatro aqui e fala que o Presidente falou meu nome. Claro, ele, Luis Miranda, levou ao Presidente a minha fotografia numa matéria do caso Global e, provavelmente, é a esse fato que o Presidente se referiu. Mas eu vou ser correto aqui e agradecer ao Deputado Luis Miranda, porque ele deu muitas entrevistas, ele deu muitos depoimentos, ele foi à Polícia Federal e, em todas as falas do Luis Miranda, ele disse ""o Presidente perguntou se o Ricardo Barros estava envolvido na Covaxin"", nunca afirmou. Da Global, obviamente, porque ele levou para o Presidente a minha foto com a matéria da Global, mas, da Covaxin, em todos os depoimentos do Luis Miranda, o Presidente perguntou a ele. Vamos ao vídeo. (Procede-se à exibição de vídeo.) "
"33","43","2021-08-12","RICARDO BARROS","(Bloco/PP - PR)","(Bloco/PP - PR)","PP","PR","","Então, eu agradeço ao Luis Miranda, porque todos... E isto aqui é a transcrição da fala dele na Polícia Federal. Ele fala de novo: ""Vocês sabem me dizer se ele está envolvido no caso Covaxin?"" E eles disseram que não. E todas as pessoas que vieram depor aqui também disseram que não, todos que trataram do envolvimento. E o Presidente colocou sua posição dias atrás – não é a entrevista de hoje do Presidente.  (Procede-se à exibição de vídeo.) "
"34","43","2021-08-12","RICARDO BARROS","(Bloco/PP - PR)","(Bloco/PP - PR)","PP","PR","","Muito bem, então, o combate à corrupção está no DNA do Governo Bolsonaro. O Presidente criou, já no Ministério da Saúde, lá em 17 de maio de 2019, com o Ministro Mandetta, a Diretoria de Integridade, e os outros ministérios todos têm núcleos de integridade, e agora o Presidente anunciou o Sistema de Integridade do Governo. Então, começa essa versão de que o Presidente falou que eu estava envolvido no caso Covaxin e que o Presidente deveria desmentir. O Presidente nunca afirmou e não tinha como desmentir o que ele não afirmou. Eu acho correto que o Presidente não se dirija ao Deputado Luis Miranda, porque o Deputado Luis Miranda fez uma quebra de confiança no relacionamento com o Presidente. Mas o Presidente nunca afirmou que eu estava envolvido no caso Covaxin, ele perguntou. E aí, todas as falas do Luis Miranda são nesse sentido, não há nenhuma em que ele tenha colocado de forma diferente.         Aí, para confirmar essa narrativa, que não é verdadeira, foram tentando criar fatos que me envolvessem. Está aí a questão da Regina Célia. Quem nomeou a Regina Célia fiscal de contrato foi o Ministro Marcelo Castro. Eu a mantive no meu Governo, com um salário um pouco menor, e ela, até hoje, é fiscal de contrato de todos os Ministros que passaram por lá. Então, ela disse aqui que não me conhece. Aí vem o tal Roberto Dias... Olha como é que a imprensa trata o assunto: ""Indicado de Ricardo Barros pediu propina"". E muitos Senadores aqui repetiram essa narrativa. Ele não é meu indicado. Ele é indicado do Deputado Lupion. E, veja bem, quando o Mandetta fala que pediu a indicação para o Lupion, disse por quê: ""... num esforço de Mandetta para tirar de áreas sensíveis do ministério indicados do PP"". Portanto, nós não temos ninguém lá. Vocês vão chamar todo mundo aqui, e todo mundo vai dizer que não, porque essa é a verdade, esse é o fato concreto do que nós estamos vivendo. Está aí o Deputado Abelardo Lupion, que indicou o Roberto Dias, que eu considero uma pessoa correta. Assim como o Ministro Mandetta diz que ele sempre teve uma pessoa correta, eu também, nunca, em nenhum dos momentos, o vi envolvido em qualquer outra questão. Aí veio a história da emenda do Líder do Governo que possibilitou a importação da Covaxin. Não possibilitou nada, tanto que não resolveu nem pra Sputnik... O Presidente Omar Aziz tinha pedido à Rússia e à Índia. A Rússia não resolveu a Sputnik, e a Índia também não resolveu. Vários outros Senadores e Deputados fizeram emendas, e nós colocamos, no final, 11 países nessa lei. Todos esses Parlamentares, o irmão do Relator, Renildo Calheiros, colocaram, seis Deputados do PCdoB, porque era interesse da Fiocruz, que estava negociando com a Índia. E todos eles com a mesma boa intenção. O Senador Randolfe, que está aqui, foi o Relator e acatou as emendas. Naquele momento, todos nós sempre trabalhando; e eu até hoje para que o Brasil tenha mais vacinas, vacine mais rapidamente as pessoas e nós possamos voltar à normalidade. Então, vejam como era o contexto daquele momento em que a emenda foi apresentada. Pode passar o vídeo do Senador Randolfe. (Procede-se à exibição de vídeo.) "
