"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"11","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Sr. Marconny... "
"12","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Sim. "
"13","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Para interpelar.)","PSD","AM","Para interpelar","Deixe eu lhe dizer uma coisa. O senhor não sabia que viria à CPI, não foi citado. Sim, o senhor foi, foi comunicado. E o senhor foi pegar um atestado médico por que mesmo, de 20 dias? "
"14","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Eu vou acabar, eu vou acabar... "
"15","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Porque, se o senhor não é servidor público, pega um atestado médico para dar satisfação a quem? Se o senhor fosse servidor público... A gente vai, pega um atestado médico para poder faltar ao emprego, ao trabalho, à labuta. O senhor pegou um atestado médico de 20 dias por quê? Não responda por ele! "
"16","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Não, não, eu só vou, eu só vou concluir aqui... "
"17","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Porque eu quero saber, se o senhor disse que não sabia que tinha vindo aqui, me responda por que o senhor foi atrás de um atestado médico. Aliás, depois o médico mandou para cá dizendo que percebeu que o senhor estava fingindo. Por que o senhor foi atrás de um atestado médico? Por que o senhor está dizendo aqui, batendo na mesa: ""Olha, eu não fui comunicado""? Bom, se ele não foi comunicado, Senador Renan, a troco de que o cara vai atrás de um atestado médico, se ele não tem que dar satisfação nenhuma, se ele é um profissional liberal que vai a hora em que ele quiser para o trabalho dele, ele não bate ponto? A troco de que o senhor foi atrás de um atestado médico? A primeira pergunta que eu lhe faço: a troco de que o senhor foi atrás de um atestado médico? O senhor chega aqui com uma marra: ""Olha, não fui comunicado!"". "
"18","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Não, de forma alguma, Senador. "
"19","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Vamos lá, me explica aí, Sr. Marconny! "
"20","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Eu vou só acabar... "
"21","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, me explique, Sr. Marconny, por que o senhor foi atrás de um atestado médico. "
"22","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Eu só queria acabar as minhas considerações e, depois, eu explico tudo o que o senhor pedir, enfim... "
"23","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, o senhor vai me explicar muitas coisas de que o senhor está falando, o senhor vai ter que me explicar mesmo. "
"24","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Claro, claro, eu estou aqui para isso, Senador! "
"25","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Mas, agora, eu quero saber por que, Sr. Marconny, o senhor foi atrás de um atestado médico em que o médico lhe dá 20 dias e nenhum servidor público brasileiro consegue 15. Para os servidores do meu Estado, os 15 dias de um atestado é para um professor que, muitas vezes, está com um estresse altíssimo, Senador Humberto – porque você sabe o que é estar numa sala de aula! Professores têm estresse porque estão, no dia a dia, ali assimilando problemas de muitas pessoas dentro de uma sala; conseguir um atestado de 15 dias é a coisa mais difícil. O senhor, milagrosamente, através de um médico aqui do Sírio-Libanês de Brasília, consegue 20 dias e diz aqui que não foi comunicado para vir aqui. Então, o senhor foi atrás de um atestado médico para quê? "
"26","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Vamos lá, para uma pessoa que não está acostumada a viver algo assim, eu efetivamente tive um colapso nervoso e físico, Sr. Senador. Eu tive que me preparar muito fisicamente e psicologicamente para estar aqui, sobretudo por não ter feito nada de errado. Nunca trabalhei como funcionário público, sempre fui vinculado à esfera privada e nunca me envolvi em compra de vacina – nunca!         No início da pandemia, fui sondado para assessorar politicamente e tecnicamente a Precisa em concorrência pública que já estava em andamento perante o Ministério da Saúde e que tinha como objetivo a aquisição de testes rápidos para detecção do covid-19. Como a concorrência já estava em andamento, não participei da análise do edital, habilitação ou apresentação de proposta da Precisa. Houve uma mudança na diretriz do Ministério da Saúde, que optou pela testagem por outros meios, e a aquisição dos testes foi cancelada pelo próprio Ministério da Saúde. Não houve tratativas, pagamento de valores ou qualquer tipo de vantagem a mim ou a qualquer outra pessoa. Não fui contactado para nenhum outro serviço relacionado à Precisa ou ao Ministério da Saúde e muito menos à vacina. O início da pandemia foi marcado por incertezas e mudanças quanto às políticas públicas mundiais no combate ao coronavírus, tanto que o Ministério da Saúde cancelou essa concorrência em andamento e decidiu pela utilização de outros meios de testagem da população, tendo aí terminado toda e qualquer participação no assunto, ou seja, tudo isso não passou de uma conversa de WhatsApp que durou aproximadamente 30 dias. Eu quero pedir desculpas, mas desculpas de algo que eu mesmo não tive controle, que foi distorcido e retirado do contexto. Eu quero dizer que, invocando minha condição de investigado, embora nominalmente testemunha, mas como investigado na prática, eu vou utilizar o meu direito constitucional previsto e conferido pelo Supremo Tribunal Federal ao silêncio, porque todos nós sabemos que o conjunto de provas, de imputações poderá eventualmente ser analisado nas instâncias devidas. Por fim, eu quero dizer que tenho muita tranquilidade, tenho minha consciência tranquila, pois nunca agi fora dos limites impostos pela lei, mas, a partir de agora, estarei preocupado com a minha defesa técnica. A mesma Constituição Federal que garantiu a instalação desta CPI me assegurou o direito ao silêncio. Que Deus abençoe todos, que Nossa Senhora passe na frente! Boa audiência a todos! "
"27","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O senhor não vai responder por que o senhor foi atrás de um atestado médico? "
"28","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Eu, no dia 31, Sr. Senador, eu passei mal, muito mal, como falei aqui no meu relatório, nas minhas considerações finais. Eu tive um colapso nervoso, físico. E o médico me viu, me analisou e me deu atestado médico daquela situação... "
"29","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O senhor fez uma denúncia de uma corrupção que estava havendo num instituto. O senhor fez essa denúncia a quem? "
"30","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Sr. Senador, eu vou, eu vou... Com relação ao Instituto Evandro Chagas, tem um processo que corre no Pará em segredo de Justiça. Com relação a isso, ficarei calado. "
"31","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O senhor disse também que, se o senhor fosse um lobista, seria um péssimo lobista. "
"32","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Sim. "
"33","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Por quê? "
"34","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Porque todos os negócios que eu tentei fazer, nenhum deu certo. Se é negócio... "
"35","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Sabe o que me lembra isso? Sabe o que me lembra? É porque não dá para levar a sério o senhor dizer aqui que vai ficar calado baseado numa decisão da Ministra Cármen Lúcia. A decisão da Cármen Lúcia é muito clara. E me lembra sabe o quê, Senador Renan? Nós temos praticamente a mesma idade, você é um pouco mais velho que eu – um pouco não, bem mais velho... (Risos.)         Mas para quem é da minha geração – sabe, Sr. Marconny? –, quando o senhor diz que o senhor, como lobista, é um péssimo lobista, de tudo que o senhor tentou fazer o senhor não conseguiu fazer nada, existia um desenho animado chamado Papa-Léguas e Coiote. O Coiote tentava pegar todas as vezes o Papa-Léguas, e o Papa-Léguas dava o seu jeito de fugir. Então, nesse caso, o senhor era o Coiote, e o Estado brasileiro era o Papa-Léguas. O senhor, como lobista, tentou se dar bem e não se deu bem em absolutamente nada. Mas eu vou passar ao Senador Renan... "
"36","54","2021-09-15","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Presidente, não sem antes destacar que o Sr. Marconny nos frustra um pouco. Quando ele começou a exposição inicial, criou uma expectativa danada de que ele ia falar... "
"37","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Ele não vai dar uma de Carlos Wizard aqui hoje. Não vai mesmo. Não vai dar. "
"38","54","2021-09-15","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Eu fiquei animado... "
"39","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Pode ter certeza de que não vai dar de Carlos Wizard hoje, não vai. Aquele senhor veio aqui... Queria vender livro! Veja bem o tamanho do cara... Que o senhor diga que realmente foi um péssimo lobista, eu até posso... É o senhor que está dizendo, não sou eu. Mas me recordo, volto a dizer, de um desenho animado que a gente assistia; quando era criança, eu assistia. Não tem mais esses desenhos animados. Hoje há outros tipos de desenhos. Senador Renan com a palavra. "
"40","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Como Relator","Sr. Presidente, Sras. Senadoras, Srs. Senadores, eu vou passar diretamente às perguntas, para que nós possamos efetivamente avançar neste relatório, esclarecer pontos que precisam ser esclarecidos e contribuir, nesta reta final, para que nós tenhamos, na próxima semana, quem sabe, já a proposta de relatório que será apreciada por esta Comissão Parlamentar de Inquérito. Nós estamos recebendo hoje formalmente colaborações desse grupo de juristas que é liderado pelo Miguel Reale Júnior, que participará de uma conferência conosco às 16h... "
"41","54","2021-09-15","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Amanhã terá a equipe da Dra. Deyse Ventura. "
"42","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Amanhã terá a equipe da Dra. Deyse Ventura e de pessoas da Fundação Getúlio Vargas, com quem também faremos uma discussão. Todos estão convidados. Acontecerá no gabinete do 15º andar, Anexo I. Na sexta-feira, teremos uma conversa com o Grupo Prerrogativas e, na segunda-feira, nós teremos outra conversa com a Ordem dos Advogados do Brasil e a comissão especializada em Direito Constitucional, criada exatamente para acompanhar os trabalhos desta Comissão Parlamentar de Inquérito. "
"43","54","2021-09-15","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Inclusive, Senador, hoje eu assisti a uma entrevista do Sr. Miguel Reale Júnior, e ele pontua muito bem aquilo que nós falamos logo no início. No depoimento do Pazuello, eu coloquei aqui para o Ministro Pazuello que o Amazonas tinha sido usado de cobaia, e hoje, na entrevista, ele reafirmou aquilo que nós já sabíamos cinco meses atrás, quando iniciamos a CPI, quando eu disse aqui, na frente do Ministro Pazuello: ""O Amazonas foi usado de cobaia. Vocês utilizaram esse TrateCov no povo amazonense. Quando o povo amazonense precisava de oxigênio, vocês levaram para lá um tratamento precoce que não funciona"". E hoje, para minha felicidade, um jurista cita a Capitã Cloroquina literalmente, cita o Ministério da Saúde e cita esse assassinato aos amazonenses feito pelo tratamento precoce, que aconteceu no meu Estado.         É por isto que nós estamos aqui: é atrás da justiça a essas famílias que se perderam por causa de brincadeira, de experimento. Essas pessoas não podem, não devem e não irão ficar sem, primeiro, pagar na justiça dos homens, e, depois, com certeza, a justiça divina também se encarregará deles. "
"44","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Muito bem, Presidente, nós estamos imaginando um relatório com vários encaminhamentos, uma enxurrada de crimes comuns – são muitos os tipos de crimes comuns cometidos por agentes públicos ou não –, crimes de responsabilidade e crimes contra a humanidade, contidos no Estatuto do Tribunal Penal Internacional. E nós estamos, desde já, agradecidos pela participação dos Senadores, especialmente do Senador Alessandro Vieira, da Senadora Simone Tebet, para que nós possamos aprofundar esse debate e envolver esses setores nessa discussão que passa a ser a crucial, a fundamental a partir deste momento da Comissão Parlamentar de Inquérito. Eu passaria às perguntas. Qual é a atividade profissional que V. Sa. desenvolve? "
"45","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Eu possuo uma empresa técnica, uma empresa que faz assessoramento técnico e político, que faz análise de estudo e viabilidade política. "
"46","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Possui uma empresa de assessoramento técnico e político. Presta serviço para o setor público? "
"47","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Apenas para o setor público. "
"48","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Apenas para o setor público. E com quem essa empresa tem contrato? "
"49","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Desculpa; perdão, perdão, apenas para o setor privado. Desculpa. "
"50","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Apenas para o setor privado. "
"51","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","É, corrigindo; desculpa. "
"52","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Para Parlamentares? "
"53","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","É, alguns. "
"54","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Poderia citar alguns dos Parlamentares? "
"55","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Eu não posso citar porque todos os meus contratos têm cláusulas de sigilo. "
"56","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Com dinheiro público? O senhor recebe... "
"57","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Apenas privado, Sr. Senador. "
"58","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Não, apenas privado, mas para os Parlamentares... "
"59","54","2021-09-15","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Sr. Relator, espere aí que eu não entendi nada, eu não consegui entender não. Vamos lá. O senhor faz, o senhor presta serviços para o setor privado. "
"60","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Apenas. "
"61","54","2021-09-15","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Apenas. Parlamentares, na sua avaliação, são setor privado. E o senhor tem cláusula de sigilo? "
"62","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Tenho. "
"63","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Nem pode. "
"64","54","2021-09-15","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Com Parlamentares? "
"65","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Isso. "
"66","54","2021-09-15","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Isso nem pode ter, porque tem prestação de contas no Portal da Transparência. "
"67","54","2021-09-15","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","O senhor considera Parlamentar setor privado? "
"68","54","2021-09-15","MARCONNY NUNES RIBEIRO ALBERNAZ DE FARIA","","","","","","Mas aí a gente vai separar isso do Parlamentar do privado e do Parlamentar do público. Eu atendo a parte privada. "
"69","54","2021-09-15","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Estou curioso em saber. "
"70","54","2021-09-15","SORAYA THRONICKE","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSL - MS)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSL","MS","","Mas qual o tipo de serviço? "
"71","54","2021-09-15","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Como é que separa o Parlamentar,... "
"72","54","2021-09-15","SORAYA THRONICKE","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSL - MS)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSL","MS","","Qual o tipo de serviço? Advocatício, assessoria jurídica? "
