"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"11","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Tá, uma semana antes ele o procura. "
"12","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Isso. E ele... "
"13","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Ele dá o nome, dá o nome do Cristiano e dá o nome da empresa. É isso? "
"14","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Isso, isso. "
"15","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","E o senhor não pesquisou para saber quem era? "
"16","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Não, não pesquisei. "
"17","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O.k. "
"18","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Pode passar o próximo, por gentileza. Ainda no dia 9, continuando falando sobre privado... (Intervenção fora do microfone.) "
"19","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Pode seguir. Isso daí é interessante. É que, prosseguindo na sequência dessas interlocuções com Dominguetti, ele me informa que iria participar e iria estar em Brasília. Tá? Ele já havia, num primeiro contato, dito que vinha através da instituição Senah. Até o momento, eu não me recordo de ele ter tratado do nome do Reverendo Amilton; eu não fiz nenhuma ligação mental de que Reverendo Amilton e Senah fossem a mesma coisa. "
"20","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Como terão algumas perguntas que irão lhe fazer, antes de o senhor continuar, eu queria aqui fazer um alerta: você me promete, quanto aos fatos que tem conhecimento na qualidade de testemunha, sob palavra de honra, nos termos do art. 203 do Código de Processo, dizer a verdade no que souber e lhe for perguntado? "
"21","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Sim. "
"22","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O.k. A partir deste momento, V. Exa. está sujeito ao compromisso de dizer a verdade quanto aos fatos que tenha conhecimento na qualidade de testemunha, nos temos do art. 203 do Código de Processo Penal. Pode continuar, por favor. "
"23","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Tá. Enfim, então, essa foi a primeira vez que eu soube que ele estaria na semana que é a semana do jantar. Esse ainda é o dia 19. Pode passar.         É a semana. A semana, a gente entendeu ser interessante contextualizar a semana pra entender o dia 25. Então, essa é a semana. Eu continuo perguntando a ele sobre questões do privado. Pode passar. Aí é quando ele, perdão, aí é quando ele informa que haveria agenda na SVS, no dia 22. Tá? Aí ele posta nas mensagens dele o registro da reunião da SVS. Pode passar. Eu, em seguida, cobro dele mais uma vez... A gente conversava... Pelo menos da minha parte, eu sempre pedi muito a ele documentos que sustentassem uma construção de um modelo de negócio no meio privado. Pode passar. Esses áudios também tratam de meio privado. Vou pedir para reproduzir primeiro o meu áudio, o áudio um, por favor.  (Procede-se à reprodução de áudio.) "
"24","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Em seguida, ele me responde. "
"25","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","De que dia é isso, Coronel? "
"26","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Salvo engano meu, dia 23 de fevereiro. "
"27","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","O senhor ainda era servidor do Ministério da Saúde? "
"28","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Não, senhor, eu fui exonerado no dia 19 de janeiro. "
"29","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","E o senhor estava tratando de vacina sendo servidor da... "
"30","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Não, isso daí é privado. Esse áudio... Eu não era servidor, isso era uma tratativa para o mercado privado. "
"31","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, ele era funcionário do Ministério da Saúde. "
"32","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Não, não, não. (Intervenção fora do microfone.) "
"33","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Pois é, mas ele está tratando de vacina. "
"34","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Não, não, senhor... "
"35","39","2021-08-04","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP. Para interpelar. Fora do microfone.)","Bloco Parlamentar Senado Independente","REDE","AP","Para interpelar Fora do microfone","Era vacina do setor privado. "
"36","39","2021-08-04","MARCELO BLANCO DA COSTA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Privado. "
"37","39","2021-08-04","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA. Para interpelar.)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","Para interpelar","Essa data é importante, dia 23 de fevereiro? "
"38","39","2021-08-04","MARCELO BLANCO DA COSTA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Dia 22, perdão, de fevereiro. "
"39","39","2021-08-04","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Dia 22 de fevereiro? "
"40","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","É na semana do jantar do dia 25. "
"41","39","2021-08-04","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","No mesmo dia do jantar, aliás. "
"42","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Não, não. Esse áudio... Eu conversei com ele ao longo da semana sobre mercado privado. "
"43","39","2021-08-04","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Esse áudio é de que dia? "
"44","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Vinte e dois de fevereiro. "
"45","39","2021-08-04","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Esse áudio é do dia do jantar? "
"46","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Não, não, não. O jantar, perdão, Senadora, é dia 25. "
"47","39","2021-08-04","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Três dias antes. "
"48","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Segundo áudio, por favor. E a resposta do Dominguetti. (Procede-se à reprodução de áudio.)         Pode seguir. Dia 23, eu continuo questionando ele sobre as questões do privado. Ele diz que conseguiu o valor para o público a 3,97, que era a proposta que ele disse ter enviado à Secretaria de Vigilância em Saúde. E aí eu pergunto a ele se seriam todas as mesmas condições que ele havia me dito lá atrás. Que condições eram essas? CIF, entrega imediata. E ele disse que sim. Ele até coloca ali: ""Ninguém terá pronta entrega neste momento"". Então, eu continuo questionando a ele um conjunto de documentos... "
"49","39","2021-08-04","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Como Relator","Sem querer interromper o depoente, mas é importante deixar claro que essa atividade de venda de vacina para o setor privado na oportunidade era uma atividade irregular, absolutamente irregular, porque sequer a lei autorizando tinha sido aprovada no Congresso Nacional. "
"50","39","2021-08-04","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Presidente, se o senhor me permite, Sr. Relator e Sr. Presidente... "
"51","39","2021-08-04","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","E não foi aprovada. Portanto, são muito graves as informações que o depoente começa a trazer aqui. São gravíssimas. "
"52","39","2021-08-04","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Sr. Relator... "
"53","39","2021-08-04","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Por favor. "
"54","39","2021-08-04","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP. Pela ordem.)","Bloco Parlamentar Senado Independente","REDE","AP","Pela ordem","Sr. Presidente, Sr. depoente, se V. Exa. me permite, sobre essa lei eu tenho as informações. Nessas datas não tinha sequer o debate da lei. O Governo estava resistindo a esse debate. "
"55","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","Sim. "
"56","39","2021-08-04","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","A primeira menção que foi feita em relação a ter uma lei foi no dia 18 de fevereiro. Não bate com suas datas. A primeira menção é dia 18. A primeira reunião ocorre no dia 21 de fevereiro. Dessa reunião eu participei, sob a resistência do Governo em ter qualquer lei, porque essa é a lei que autoriza a aquisição das vacinas da Pfizer e, no início das discussões, sequer cogitava a vacina do setor privado. A lei só é aprovada... O projeto de lei é protocolado aqui no Senado no dia 23 de fevereiro, é aprovado no dia 24 de fevereiro. Não é votado na Câmara dos Deputados no dia 25; só é votado na semana seguinte. Só é sancionado pelo Presidente da República no dia 11 de março. E só são firmados os primeiros contratos no dia 19 de março. Mais que isso: essa lei em nenhum momento possibilitava a aquisição de vacinas pelo setor privado. A lei dizia claramente o seguinte: primeiro devem ser vacinados os grupos prioritários pelo setor público; somente depois é que poderiam ser distribuídas para o setor privado. A única coisa que tinha aí de tudo isso era um projeto de lei que começou a ser discutido depois que a nossa lei foi sancionada, três dias depois. E também não bate a data; é somente em março, Sr. Presidente. Três dias depois é que é apresentado o projeto patrocinado pelo Líder do Governo, Deputado Ricardo Barros, na Câmara dos Deputados, apoiado por Luciano Hang e pelo Carlos Wizard, que estabelecia, aí, sim, os 50% de 50%. Esse outro projeto, após ter sido aprovado em prazo recorde na Câmara dos Deputados, ao chegar ao Senado, foi paralisado, porque era um acinte.         A única coisa que tinha disso era – aí o senhor pode trazer melhores informações – um contrato que foi assinado entre a Associação Brasileira das Clínicas de Vacinas, privada, e a Precisa, do dia 30 de janeiro. Então, Dr. Marcelo, eu ia... Já que o Sr. Relator antecipou e como eu tenho essas informações, me permita interromper. Nenhuma dessas datas bate. Essas tratativas sobre vendas para o setor privado que o senhor estava fazendo está com base na irregularidade. "
"57","39","2021-08-04","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","E lembrando que o projeto de lei da Câmara dos Deputados foi apresentado no dia 17 de março, basicamente um mês, mais ou menos, depois das tratativas. "
"58","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Para interpelar.)","PSD","AM","Para interpelar","Isso aí caracteriza, Coronel Blanco, que o senhor tinha informações privilegiadas, sabia que se poderia aprovar essa lei... "
"59","39","2021-08-04","MARCELO BLANCO DA COSTA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Não, não. "
"60","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","... e já se antecipava. "
"61","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","De forma alguma. "
"62","39","2021-08-04","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Porque como é que vai se antecipar, em janeiro falar sobre um assunto de compra de vacina para o privado, tratativa do privado, e depois o senhor tem uma reunião no shopping com membros do Governo que ainda eram servidores. O senhor já não era mais servidor. "
"63","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","O senhor me permite... "
"64","39","2021-08-04","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator. Fora do microfone.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Como Relator Fora do microfone","Há alguma quarentena? "
"65","39","2021-08-04","MARCELO BLANCO DA COSTA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Não, o meu cargo não determinava quarentena. Era um DAS-4, um cargo de assessor. Só, por gentileza, se o senhor me permitir... "
"66","39","2021-08-04","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Por favor. "
"67","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","... responder a um questionamento do Senador Randolfe e da Senadora Eliziane. "
"68","39","2021-08-04","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Por favor. "
"69","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","No sentido de que a gente percebeu um primeiro movimento do Parlamento em debater uma pauta dessa, eu só estava querendo construir um modelo de negócios que, à medida que ele se tornasse legal... "
"70","39","2021-08-04","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Coronel Blanco, quando vocês começam a conversa, não tinha nem concepção de projeto. Eu tenho aqui... "
"71","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","O senhor me permite... "
"72","39","2021-08-04","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","... as trocas de mensagem que tive com o Presidente do Senado... "
"73","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","O senhor me permite ler uma matéria aqui... "
"74","39","2021-08-04","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","... dos primeiros debates. "
"75","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","... da Folha de S.Paulo, de 14 de janeiro? "
"76","39","2021-08-04","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Pois não. "
"77","39","2021-08-04","MARCELO BLANCO DA COSTA","","","","","","A matéria trata de questão de... Só o título: ""Quem pode comprar e comercializar vacinas no setor privado no Brasil são clínicas, diz entidade do setor"". Isso é só uma matéria, para ficar... "
"78","39","2021-08-04","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Entidades do setor. "
